rid,name,address1,address2,city,state,zip
MN_Oncology23_,M Health Fairview Northland Medical Center,911 Northland Drive,"",Princeton,MN,55371
MN_Oncology24_,M Health Fairview Woodwinds Hospital - Birch Center,1875 Woodwinds Drive,"",Woodbury,MN,55125
MN_Ortho_56__1,Twin Cities Orthopedics - New Richmond,535 Hospital Rd,"",New Richmond,WI,54017
MN_Oncology25_,M Health Fairview Masonic Children's Hospital,2450 Riverside Ave,"",minneapolis,MN,55455
MN_Oncology26_,M Health Fairview Pediatric Specialty Clinic - Journey,2450 Riverside Ave,Floor 9,minneapolis,MN,55455
MN_Ortho_57__1,Twin Cities Orthopedics - Olivia,100 Health Way,"",Olivia,MN,56277
MN_Oncology27_,M Health Fairview University of Minnestoa Medical Center - West Bank,2450 Riverside Ave,"",minneapolis,MN,55455
MN_Oncology28_,Fairview Mesaba Clinic - Hibbing,3605 Mayfair Avenue,"",Hibbing,MN,55746
MN_Ortho_58__1,Twin Cities Orthopedics - Osceola,2600 65th AVe,"",Osceola,WI,54020
MN_Oncology29_,Fairview Mesaba Clinics - Mountain Iron,8496 Enterprise Drive South,"",Mt. Iron,MN,55768
MN_Oncology30_,Fairview Mesaba Clinic - Nashwauk,402 East Platt Avenue,"",Nashwauk,MN,55769
MN_Ortho_59__1,Twin Cities Orthopedics - Otsego,8540 Quaday Ave NE,"",Otsego,MN,55330
MN_Oncology31_,Coon Rapids Clinic,11850 Blackfoot Street NW,St 100,Coon Rapids,MN,55433
MN_Oncology32_,Edina Clinic,6545 France Ave,ste 210,Edina,MN,55435
MN_Ortho_60__1,Twin Cities Orthopedics - Plymouth,2855 Campus Dr,300,Plymouth,MN,55441
MN_Oncology33_,Maplewood Cancer Center,1580 Beam Avenue ,"",Maplewood,MN,55109
MN_Oncology34_,Minneapolis Clinic,910 E 26th Street ,Ste 200,minneapolis,MN,55404
MN_Ortho_61__1,Twin Cities Orthopedics - River Falls,1629 E Division St,"",River Falls,WI,54022
MN_Oncology35_,Saint Paul Cancer Center,310 Smith Ave N,Ste 100,St. Paul,MN,55102
MN_Oncology36_,Burnsville Clinic,675 East Nicollet Blvd,Ste 100,Burnsville ,MN,55337
MN_Ortho_62__1,Twin Cities Orthopedics - Robbinsdale,3366 Oakdale Ave N,103,Robbinsdale,MN,55422
MN_Oncology37_,Chaska - Minnesota Oncology and Ridgeview Cancer and Infusion Center,110105 Pioneer Trail,Ste 302,Chaska,MN,55318
MN_Oncology38_,Fridley Clinic,480 Osborne Road NE,Ste 220,Fridley ,MN,55432
MN_Ortho_63__1,Twin Cities Orthopedics - Staples,49725 Cty 83,"",Staples,MN,56479
MN_Oncology39_,Plymouth Westhealth Clinic,2805 Campus Drive ,Ste 105,Plymouth,MN,55441
MN_Oncology40_,Waconia - Minnesota Oncology and Ridgeview Cancer and Infusion Center,560  Maple street South,Ste 100,Waconia,MN,55387
MN_Oncology41_,Woodbury Clinic,6025 Lake Road ,Ste 110,Woodbury,MN,55125
MN_Hematology42_,Coon Rapids Clinic,11850 Blackfoot Street NW,St 100,Coon Rapids,MN,55433
MN_Hematology43_,Edina Clinic,6545 France Ave,ste 210,Edina,MN,55435
MN_Hematology44_,Maplewood Cancer Center,1580 Beam Avenue ,"",Maplewood,MN,55109
MN_Hematology45_,Minneapolis Clinic,910 E 26th Street ,Ste 200,minneapolis,MN,55404
MN_Hematology46_,Saint Paul Cancer Center,310 Smith Ave N,Ste 100,St. Paul,MN,55102
MN_Hematology47_,Burnsville Clinic,675 East Nicollet Blvd,Ste 100,Burnsville ,MN,55337
MN_Hematology48_,Chaska - Minnesota Oncology and Ridgeview Cancer and Infusion Center,110105 Pioneer Trail,Ste 302,Chaska,MN,55318
MN_Hematology49_,Fridley Clinic,480 Osborne Road NE,Ste 220,Fridley ,MN,55432
MN_Hematology50_,Plymouth Westhealth Clinic,2805 Campus Drive ,Ste 105,Plymouth,MN,55441
MN_Hematology51_,Waconia - Minnesota Oncology and Ridgeview Cancer and Infusion Center,560  Maple street South,Ste 100,Waconia,MN,55387
MN_Hematology52_,Woodbury Clinic,6025 Lake Road ,Ste 110,Woodbury,MN,55125
MN_Oncology53_,Mankato Clinic LTD,1230 East Main Street,"",Mankato,MN,56001
MN_Hematology54_,Mankato Clinic LTD,1230 East Main Street,"",Mankato,MN,56001
MN_Oncology55_,Allina Health Center Institute - Minneapolis,800 E 28th St,"",minneapolis,MN,55407
MN_Oncology56_,Abbott Northwestern Hospital,801 E 28th St,"",minneapolis,MN,55407
MN_Oncology57_,Allina Health Center Institute - Buffalo,303 Catlin Street,Ste 1000,Buffalo,MN,55313
MN_Oncology58_,Allina Health Center Institute - Cambridge,701 S Dellwood Street,"",Cambridge,MN,55008
MN_Ortho_64__1,Twin Cities Orthopedics - Stillwater,5715 Memorial Ave N,"",Stillwater,MN,55082
MN_Oncology59_,Allina Health Center Institute - Coon Rapids,11850 Blackfoot Street NW,"Mercy Specialty Center, Ste 300",Coon Rapids,MN,55433
MN_Oncology60_,Allina Health Center Institute - Faribault,200 State Ave,"",Faribault,MN,55021
MN_Ortho_65__1,Twin Cities Orthopedics - Vadnais Heights,3545 Hwy 61 N,"",Vadnais Heights,MN,55110
MN_Oncology61_,Allina Health Center Institute - Hastings,1175 Nininger Rd,Ste B1,Hastings,MN,55033
MN_Oncology62_,Allina Health Center Institute - New Ulm,1324 5th Street N,"",New Ulm,MN,56073
MN_Ortho_66__1,Twin Cities Orthopedics - Waconia,560 St Maple St,200,Wacnoia,MN,55387
MN_Oncology63_,Allina Health Center Institute - Piper Breast Center - Minneapolis,913 E 26th Street,Piper Building 4th Floor,minneapolis,MN,55404
MN_Oncology64_,Allina Health Center Institute - Piper Breast Center - Plymouth,2855 Campus Drive,Ste 150,Plymouth,MN,55441
MN_Ortho_67__1,Twin Cities Orthopedics - Watertown,204 Lewis Ave S,"",Watertown,MN,55388
MN_Oncology65_,Allina Health Center Institute - River Falls,1629 E Division Street,"",River Falls,MN,54022
MN_Oncology66_,Allina Health Center Institute - Saint Paul,225 Smith Ave N,Ste 200,St. Paul,MN,55102
MN_Ortho_68__1,Twin Cities Orthopedics - Westonka,4695 Shoreline Dr,"",Mound,MN,55384
MN_Oncology67_,Mercy Hospital,4050 Coon Rapids Blvd,"",Coon Rapids,MN,55433
MN_Oncology68_,Mercy Hospital - Unity Campus,550 Osborne Rd,"",Fridley ,MN,55432
MN_Ortho_69__1,Twin Cities Orthopedics - Winona,855 Mankato Ave,"",Winona,MN,55987
MN_Oncology69_,Owatonna Hospsital,2250 NW 26th Street,"",Owatonna,MN,55060
MN_Oncology70_,St. Francis Cancer Center,1475 St. Francis Ave,"",Shakopee,MN,55379
MN_Ortho_70__1,Twin Cities Orthopedics - Woodbury,4040 Radio Dr,"",Woodbury,MN,55129
MN_Hematology71_,Abbott Northwestern Hospital,801 E 28th St,"",minneapolis,MN,55407
MN_Hematology72_,Allina Health Center Institute - Buffalo,303 Catlin Street,Ste 1000,Buffalo,MN,55313
MN_Ortho_71__1,Twin Cities Orthopedics - Wyoming,5130 Fairview Blvd,100,Wyoming,MN,55092
MN_Hematology73_,Allina Health Center Institute - Cambridge,701 S Dellwood Street,"",Cambridge,MN,55008
MN_Hematology74_,Allina Health Center Institute - Coon Rapids,11850 Blackfoot Street NW,"Mercy Specialty Center, Ste 300",Coon Rapids,MN,55433
MN_Ortho_72__1,Cuyana Regional Medical Center - Crosby,320 E Main St,"",Crosby,MN,56441
MN_Hematology75_,Allina Health Center Institute - Faribault,200 State Ave,"",Faribault,MN,55021
MN_Hematology76_,Allina Health Center Institute - Hastings,1175 Nininger Rd,Ste B1,Hastings,MN,55033
MN_Ortho_73__1,Orthopaedic & Fracture Clinic - Mankato,1434 Premier Dr,"",Mankato,MN,56001
MN_Hematology77_,Allina Health Center Institute - New Ulm,1324 5th Street N,"",New Ulm,MN,56073
MN_Hematology78_,Allina Health Center Institute - Piper Breast Center - Minneapolis,913 E 26th Street,Piper Building 4th Floor,minneapolis,MN,55404
MN_Ortho_74__1,Orthopaedic & Fracture Clinic -  Hutchinson,1095 Hihgway 15 South,"",Hutchinson,MN,55350
MN_Hematology79_,Allina Health Center Institute - Piper Breast Center - Plymouth,2855 Campus Drive,Ste 150,Plymouth,MN,55441
MN_Hematology80_,Allina Health Center Institute - River Falls,1629 E Division Street,"",River Falls,MN,54022
MN_Ortho_75__1,Northfield Orthopedic Clinic,1381 Jefferson Road,"",Northfield,MN,55057
MN_Hematology81_,Allina Health Center Institute - Saint Paul,225 Smith Ave N,Ste 200,St. Paul,MN,55102
MN_Hematology82_,Mercy Hospital,4050 Coon Rapids Blvd,"",Coon Rapids,MN,55433
MN_Ortho_76__1,M Health Fairview Orthopedics - Lakes,5130 Fariview Blvd,"",Wyoming,MN,55092
MN_Hematology83_,Mercy Hospital - Unity Campus,550 Osborne Rd,"",Fridley ,MN,55432
MN_Hematology84_,Owatonna Hospsital,2250 NW 26th Street,"",Owatonna,MN,55060
MN_Ortho_77__1,Lakewood Health System Orthopedics,49725 Co Rd 83,"",Staples,MN,56479
MN_Hematology85_,St. Francis Cancer Center,1475 St. Francis Ave,"",Shakopee,MN,55379
MN_Hematology86_,Park Nicollet Jane Brattain Breast Center,3850 Park Nicollet Blvd,"",St Louis Park,MN,55416
MN_Ortho_78__1,Sanford Worthington Orthopedics & Sports Medicine Clinic,1680 Diagonal Rd,"",Worthington,MN,56187
MN_Hematology87_,Health Partners Frauenshuh Cancer Center,3931 Louisiana Ave S,"",St Louis Park,MN,55426
MN_Hematology88_,Health Partners Cancer Center at Regions Hospital,640 Jackson St,"",Saint Paul,MN,55101
MN_Ortho_79__1,Sanford Perhamn Health Clinic,2000 Coney St W,"",Perham,MN,56473
MN_Hematology89_,HealthPartners Cancer Center at Park Nicollet Burnsville ,1400 Fairview Dr,"",Burnsville ,MN,55337
MN_Hematology90_,HealthPartners Cancer Center at Park Nicollet Maple Grove,9555 Upland Ln N,"",Maple Grove,MN,55369
MN_Hematology91_,HealthPartners Cancer Center at Lakeview Hospital,927 Churchill Street W,"",Stillwater,MN,55082
MN_Hematology92_,Lakeview Breast Health Center,927 Churchill Street W,"",Stillwater,MN,55082
MN_Hematology93_,HealthPartners Cancer Center at Hutchinson Health,1095 Highway 15 S,"",Hutchinson ,MN,55350
MN_Hematology94_,"Olivia Clinic, Olivia Hospital & Clinic",100 Healthy Way,"",Olivia,MN,56277
MN_Oncology95_,Park Nicollet Women's Center,6500 Excelsior Blvd ,HVC Fl 5 ,St Louis Park,MN,55426
MN_Oncology96_,Health Partners Cancer Center at Regions Hospital,640 Jackson St,"",Saint Paul,MN,55101
MN_Oncology97_,HealthPartners Cancer Center at Park Nicollet Burnsville ,1400 Fairview Dr,"",Burnsville ,MN,55337
MN_Oncology98_,HealthPartners Cancer Center at Park Nicollet Maple Grove,9555 Upland Ln N,"",Maple Grove,MN,55369
MN_Oncology99_,HealthPartners Cancer Center at Lakeview Hospital,927 Churchill Street W,"",Stillwater,MN,55082
MN_Oncology100_,HealthPartners Cancer Center at Hutchinson Health,1095 Highway 15 S,"",Hutchinson ,MN,55350
MN_Oncology101_,"Olivia Clinic, Olivia Hospital & Clinic",100 Healthy Way,"",Olivia,MN,56277
MN_Oncology102_,North Memorial Health Cancer Center - Robbinsdale,3435 W Broadway ,"",Robbinsdale,MN,55422
MN_Oncology103_,North Memorial Health Cancer Center - Maple Grove ,9855 Hospital Drive ,Ste 10,Maple Grove,MN,55311
MN_Oncology104_,Monticello Cancer Center,1001 Hart Blvd,Ste 50,Monticello,MN,55362
MN_Hematology105_,North Memorial Health Cancer Center - Robbinsdale,3435 W Broadway ,"",Robbinsdale,MN,55422
MN_Hematology106_,North Memorial Health Cancer Center - Maple Grove ,9855 Hospital Drive ,Ste 10,Maple Grove,MN,55311
MN_Hematology107_,Monticello Cancer Center,1001 Hart Blvd,Ste 50,Monticello,MN,55362
MN_Ortho_80__1,Sanford Health 929 Central Ave Clinic,929 Central Ave NW,"",East Grand Forks,MN,56721
MN_Oncology108_,St. Luke's Oncology and Hematology Associates,1001 East Superior Street,Ste 101,Duluth,MN,55802
MN_Oncology109_,Lake View Medical Clinic,325 11th Ave,"",Two Harbors,MN,55616
MN_Ortho_81__1,Sanford Health Detroit Lakes Clinic,1245 Washington Ave,"",Detroit Lakes,MN,56501
MN_Hematology110_,St. Luke's Oncology and Hematology Associates,1001 East Superior Street,Ste 101,Duluth,MN,55802
MN_Hematology111_,Lake View Medical Clinic,325 11th Ave,"",Two Harbors,MN,55616
MN_Ortho_82__1,Sanford Health Pelican Rapids,211 E Mill St,"",Pelican Rapids,MN,56572
MN_Oncology112_,CentraCare - Coborn Cancer Center,1900 CentraCare Circle,Ste 1600,St Cloud,MN,56303
MN_Oncology113_,CentraCare - Willmar Cancer Center,301 Becker Avenue SW,"",Willmar,MN,56201
MN_Ortho_83__1,Sanford Thief River Falls,3001 Sanford Pkwy,"",Thief River Falls,MN,56701
MN_Oncology114_,CentraCare - Alexandria Radiation Oncology,111 17th Avenue East,"",Alexandria,MN,56308
MN_Oncology115_,Monticello Cancer Center,1001 Hart Blvd,Ste 50,Monticello,MN,55362
MN_Ortho_84__1,Sanford Health Park Rapids Clinic,110 Seventh St W,"",Park Rapids,MN,56470
MN_Oncology116_,CentraCare - Redwood Hospital,101 Caring Way,"",Redwood Falls,MN,56283
MN_Hematology117_,CentraCare - Willmar Cancer Center,301 Becker Avenue SW,"",Willmar,MN,56201
MN_Ortho_85__1,Sanford Bemidji Orthopedics & Sports Medicine Center,1300 Anne St,"",Bemidji,MN,56601
MN_Hematology118_,CentraCare - Redwood Hospital,101 Caring Way,"",Redwood Falls,MN,56283
MN_Hematology119_,Altru Clinic | Roseau,711 Delmore Drive,"",Roseau,MN,56751
MN_Ortho_86__1,Sanford Canby Medical Center,112 St. Olaf Ave S,"",Canby,MN,56220
MN_Hematology120_,Altru Clinic | Crookston,400 South Minnesota Street,"",Crookston,MN,56716
MN_Oncology121_,Altru Clinic | Roseau,711 Delmore Drive,"",Roseau,MN,56751
MN_Ortho_87__1,Sanford Luverne Clinic,1601 Sioux Valley Drive,"",Luverne,MN,56156
MN_Oncology122_,Altru Clinic | Crookston,400 South Minnesota Street,"",Crookston,MN,56716
MN_Hematology123_,Mayo Clinic Health System - Fairmont,800 Medical Center Drive,"",Fairmont,MN,56031
MN_Ortho_88__1,Sanford Tracy Clinic,249 Fifth St E,"",Tracy,MN,56175
MN_Hematology124_,Mayo Clinic Health System - Mankato,1025 Marsh Street,"",Mankato,MN,56001
MN_Hematology125_,Mayo Clinic Health System - New Prague,301 Second Street NE,"",New Prague,MN,56071
MN_Ortho_89__1,Sanford Health Mahnomen Clinic,410 W Fourth St,"",Mahnomen,MN,56557
MN_Oncology126_,Mayo Clinic Health System - Albert lea,404 W. Fountain St.,"",Albert Lea,MN,56007
MN_Oncology127_,Mayo Clinic Health System - Mankato,1025 Marsh Street,"",Mankato,MN,56001
MN_Ortho_90__1,Sanford Jackson Medical Center,1430 N. Highway,"",Jackson,MN,56143
MN_Oncology128_,Mayo Clinic Health System - Owatonna ,2200 26th St NW,"",Owatonna,MN,55060
MN_Oncology129_,Mayo Clinic Health System -Red Wing,701 Hewitt Blvd,"",Red Wing,MN,55066
MN_Ortho_91__1,Sanford Wheaton Medical Center,401 12 St N,"",Wheaton,MN,56296
MN_Oncology130_,Mayo Clinic Health System - Fairmont,800 Medical Center Drive,"",Fairmont,MN,56031
MN_Oncology131_,Mayo Clinic Health System - New Prague,301 Second Street NE,"",New Prague,MN,56071
MN_Ortho_92__1,Sanford Worthington Center,1018 Sixth Ave,"",Worthington,MN,56187
MN_Oncology132_,Mayo Clinic Oncology,200 First Street SW,"",Rochester,MN,55905
MN_Hematology133_,Mayo Clinic Oncology,200 First Street SW,"",Rochester,MN,55905
MN_Ortho_93__1,Sanford Luverne Medical Clinic,1600 N. Kniss Ave,"",Luverne,MN,56156
MN_Oncology134_,Essentia Health-Duluth Clinic,420 E 1st St,Second Floor,Duluth,MN,55805
MN_Hematology135_,Essentia Health-Duluth Clinic,420 E 1st St,Second Floor,Duluth,MN,55805
MN_Ortho_94__1,Sanford Westbrook Clinic,920 Belle Ave,"",Westbrook,MN,56183
MN_Oncology136_,Essentia Health-St. Joseph's Medical Center (Brainerd),523 N 3rd St,"",Brainerd,MN,56401
MN_Hematology137_,Essentia Health-St. Joseph's Medical Center (Brainerd),523 N 3rd St,"",Brainerd,MN,56401
MN_Ortho_95__1,Valley Bone & Joint Clinic,3035 DeMers Ave,"",Grand Forks,ND,58201
MN_Hematology138_,Essentia Health-Deer River Clinic,115 10th Ave NE,Ste A,Deer River,MN,56636
MN_Hematology139_,Essentia Health-Hibbing Clinic,730 E 34th St,"",Hibbing,MN,55746
MN_Ortho_96__1,"Allina Health Orthopedic, Podiatry and Spine Clinic - Fairbault",35 State Ave,"",Fairbault,MN,55021
MN_Hematology140_,Essentia Health-Park Rapids Clinic,705 Pleasant Ave S,"",Park Rapids,MN,56470
MN_Hematology141_,Essentia Health-Sandstone,705 Lundorff Dr,"",Sandstone,MN,55072
MN_Ortho_97__1,Allina Health Orthopedics - Coon Rapids,11850 Blackfoot St NW,"Mercy Specialty Center, Suite 450",Coon  Rapids,MN,55433
MN_Hematology142_,Essentia Health-Virginia Clinic,1101 9th St N,"",Virginia,MN,55792
MN_Oncology143_,Essentia Health-Deer River Clinic,115 10th Ave NE,Ste A,Deer River,MN,56636
MN_Ortho_98__1,Allina Health Orthopedics - Edina,81000 W 78th St,Suite 230,Edina,MN,55439
MN_Oncology144_,Essentia Health-Hibbing Clinic,730 E 34th St,"",Hibbing,MN,55746
MN_Oncology145_,Essentia Health-Park Rapids Clinic,705 Pleasant Ave S,"",Park Rapids,MN,56470
MN_Oncology146_,Essentia Health-Sandstone,705 Lundorff Dr,"",Sandstone,MN,55072
MN_Oncology147_,Essentia Health-Virginia Clinic,1101 9th St N,"",Virginia,MN,55792
MN_Cardiology1_,Main Street Manakato,1230 East Main Street,"",Manakato,MN,56001
MN_Cardiology2_,North Memorial Health Hospital,3300 Oakdale Avenue N.,Suite 200,Robbinsdale,MN,55422
MN_Cardiology3_,Maple Grove Medical Center,9825 Hospital Drive,Suite 200,Maple Grove,MN,55369
MN_Cardiology4_,North Memorial Health Heart & Vascular Clinic - Monticello,1001 Hart Boulevard,Suite 150,Monticello,MN,55362
MN_Cardiology5_,North Memorial Health Heart & Vascular Clinic - Buffalo,1700 Highway 25 N,"",Buffalo,MN,55313
MN_Cardiology6_,North Memorial Health Heart & Vascular Clinic - Blaine,11855 Ulysses St NE,Suite 250,Blaine,MN,55424
MN_Cardiology7_,M Health Fairview Heart Clinic - River Falls,319 S. Main St.,"",River Falls,WI,54022
MN_Cardiology8_,M Health Fairview Heart Clinic - St. Paul,1390 University Ave West,"",St. Paul,MN,55104
MN_Cardiology9_,M Health Fairview Clinics and Surgery Center - Minneapolis,909 Fulton St. SE,Suite 2-201,Minneapolis,MN,55455
MN_Cardiology10_,M Health Fairview Heart Clinic - Southdale Hospital,"6401 France Ave. S,","",Edina,MN,55425
MN_Cardiology11_,M Health Fairview Clinic - Rasmussen Center for Cardiovascular Disease Prevention,909 Fulton St. SE,Floor 5,Minneapolis,MN,55455
MN_Ortho_99__1,Allina Health Orthopedics - Joint Replacement Center - Fridley,500 Osbourne Rd NE,Suite 200,Fridley,MN,55432
MN_Cardiology12_,1600 Medical Building (St. John's Hospital Campus),1600 St. John's Blvd,"",Maplewood,MN,55109
MN_Cardiology13_,M Health Fairview Clinic - Eagan,3305 Central Park Village Dr.,"",Eagan,MN,55121
MN_Ortho_100__1,Allina Health Orthopedics - Joint Replacement Center - St. Paul,255 Smith Ave,"Nasseff Medical Center, Suite 210",St. Paul,MN,55102
MN_Cardiology14_,M Health Fairfiew Heart Care - Stillwater,2900 Curvev Crest Blvd.,"",Stillwater,MN,55082
MN_Cardiology15_,M Health Fairview Pediatric Specialty Clinic - Discovery,2512 S 7th St.,Floor 3,Minneapolis,Mn,55454
MN_Ortho_101__1,Allina Health Orthopedics - Minneapolis,2800 Chicago Ave S,Suite 400,Minneapolis,MN,55407
MN_Cardiology16_,M Health Fariview Northland Medical Center,911 Northland Dr.,"",Princeton,MN,55371
MN_Cardiology17_,M Health Fairview St. John's Hospital,1575 Beam Ave,"",Maplewood,MN,55109
MN_Ortho_102__1,Allina Health Orthopedics - Plymouth,2805 Campus Dr,Suite 465,Plymouth,MN,55441
MN_Cardiology18_,M Health Fairview Pediatric Specialty Clinic - Woodbury,9680 Tamarack Road,Suite 130,Woodbury,MN,55125
MN_Cardiology19_,M Health Fairview Woodwinds Hospital - Woodbur,1925 Woodwinds Drive,"",Woodbury,MN,55125
MN_Ortho_103__1,Allina Health Orthopedics - St. Paul,310 Smith Ave,"Ritchie Medical Plaza, Suite 300",St. Paul,MN,55102
MN_Cardiology20_,M Health Fairview University of Minnesota Medical Center - West Bank,"West Building, 2312 S 6th St.","",Minneapolis,MN,55454
MN_Cardiology21_,M Health Fairview Clinics and Surgery Center - Maple Grove,14500 99th Ave N.,"",Maple Grove,MN,55369
MN_Ortho_104__1,Gillete Childrens - St. Paul Campus,200 University Ave East,"",St. Paul,MN,55101
MN_Cardiology22_,M Health Fairview Masonic Children's Hospital,2450 Riverside Ave,"",Minneapolis,MN,55455
MN_Cardiology23_,M Health Fairview University of Minnesota Medical Center - West Bank,"East Building, 2450 Riverside Ave.","",Minneapolis,MN,55454
MN_Ortho_105__1,Gillete Childrens - Alexandria Clinic,1500 Irving St,"",Alexandria,MN,56308
MN_Cardiology24_,M Health Fairview Clinics and Specialty Center - Fridley,6401 University Ave NE,"",Fridley,MN,55432
MN_Cardiology25_,M Health Fairview Heart Clinic - Burnsville,14101 Fairview Drive,Suite 140,Burnsville,MN,55337
MN_Ortho_106__1,Gillete Childrens - Baxter Clinic,15860 Audubon Way,"",Baxter,MN,56425
MN_Cardiology26_,M Helath Fairview Pediatric Specialty Clinic - Explorer,"East Building, 2450 Riverside Ave.",12th Floor,Minneapolis,MN,55454
MN_Cardiology27_,M Health Fairview Clinics and Specialty Center - Fridley,6401 University Ave NE,"",Fridley,MN,55432
MN_Ortho_107__1,Gillete Childrens - Burnsville Clinic,205 E Nicollet Blvd,"",Burnsville,MN,55337
MN_Cardiology28_,M Health Fairview Heart Clinic - Burnsville,14101 Fairview Drive,Suite 140,Burnsville,MN,55337
MN_Cardiology29_,M Health Fairview Pediatric Specialty Clinic - Burnsville,Ridgeview Medical Building - 303 E. Nicollet Blvd.,Suite 372,Burnsville,MN,55337
MN_Ortho_108__1,Gillete Childrens - Mankato Clinic,1421 Premier Dr,"",Mankato,MN,56001
MN_Cardiology30_,M Health Fairview Clinic - Woodwinds,"Oak Building, 1825 Woodwinds Drive","",Woodbury,MN,55125
MN_Cardiology31_,M Health Fairview Heart Clinic - Woodwinds,1925 Woodwinds Drive,Suite 110,Woodbury,MN,55125
MN_Ortho_109__1,Gillete Childrens - Maple Grove Clinic,9550 Upland Lane North,"",Maple Grove,MN,55369
MN_Cardiology32_,M Health Fairview Heart Clinic - Maplewood,1600 St. John's Blvd,Suite 200,Maplewood,MN,55109
MN_Cardiology33_,M Health Fairview Heart Clinic - Edina,6405 France Ave. S,Suite W200,Edina,MN,55435
MN_Ortho_110__1,Gillete Childrens - St. Cloud Clinic,1900 CentraCare Circle,"",St. Cloud,MN,56303
MN_Cardiology34_,M Health Fairview University of Minnesota Medical Center - East Bank,500 Harvard St. SE,"",Minneapolis,MN,55455
MN_Cardiology35_,Woodwinds Health Campus,1925 Woodwinds Drive,"",Woodbury,MN,55125
MN_Ortho_111__1,Winona Health Orthopedics & Sports Medicine,855 Mankato Ave,2rd Floor,Winona,MN,55987
MN_Cardiology36_,M Health Fairview Lakes Medical Center - Wyoming,5200 Fairview Blvd,"",Wyoming,MN,55092
MN_Cardiology37_,HealthPartners Clinic Hudson,411 Stage Line Rd,Ste 150,Hudson,WI,54016-7848
MN_Ortho_112__1,Altru Professional Center,4440 S Washington St,"",Grand Forks,ND,58201
MN_Cardiology38_,"Amery Clinic, Amery Hospital & Clinic",265 Griffin St E.,"",Amery,WI,54001-1439
MN_Cardiology39_,HealthPartners Clinic Apple Valley,15290 Pennock Ln,"",Apple Valley,MN,55124-7163
